"boyle_1809WL0719-out" "boyle_1809WL0766-out" "boyle_1810WL0654-out" "boyle_1810WL0713-out" "boyle_1811WL0784-out" "boyle_1811WL0825-out" "boyle_1811WL0840-out" "boyle_1811WL0845-out" "boyle_1812WL0610-out" "boyle_1812WL0635-out" "boyle_1812WL0644-out" "boyle_1812WL0652-out" "boyle_1813WL0581-out" "boyle_1815WL0678-out" "boyle_1815WL0727-out" "boyle_1816WL0757-out" "boyle_1816WL0775-out" "boyle_1816WL0792-out" "boyle_1816WL0827-out" "boyle_1816WL1500-out" "boyle_1823WL1271-out" "boyle_1824WL1390-out" "boyle_1824WL1481-out" "boyle_1826WL1276-out" "boyle_1827WL2608-out" "mills_1820WL0991-out" "mills_1820WL1026-out" "mills_1820WL1136-out" "mills_1820WL1194-out" "mills_1821WL1059-out" "mills_1821WL1096-out" "mills_1821WL1121-out" "mills_1821WL1130-out" "mills_1821WL1170-out" "mills_1821WL1184-out" "mills_1821WL1195-out" "mills_1821WL1199-out" "mills_1821WL1217-out" "mills_1824WL1520-out" "mills_1824WL1848-out" "mills_1826WL1315-out" "mills_1826WL1327-out" "mills_1826WL1329-out" "mills_1826WL2186-out" "mills_1827WL1437-out" "mills_1827WL1473-out" "mills_1827WL1668-out" "mills_1827WL2588-out" "mills_1828WL1208-out" "mills_1828WL1323-out" "owsley_1812WL0618-out" "owsley_1813WL0589-out" "owsley_1814WL0796-out" "owsley_1815WL0639-out" "owsley_1815WL0708-out" "owsley_1815WL0762-out" "owsley_1816WL0730-out" "owsley_1816WL0736-out" "owsley_1816WL0802-out" "owsley_1816WL0838-out" "owsley_1816WL0845-out" "owsley_1817WL1055-out" "owsley_1817WL1070-out" "owsley_1817WL1106-out" "owsley_1819WL1147-out" "owsley_1819WL1810-out" "owsley_1820WL1131-out" "owsley_1820WL1172-out" "owsley_1820WL1178-out" "owsley_1821WL1037-out" "owsley_1821WL1108-out" "owsley_1821WL1194-out" "owsley_1826WL1286-out" "owsley_1827WL1457-out" "owsley_1827WL1632-out"
"Nor" 0 0 0 0 0 0 0 0 0 0.198019801980198 0.104493207941484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255623721881391 0.0660283922086497 0 0 0 0 0 0 0.0677048070412999 0 0 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0 0.128865979381443 0 0 0 0 0 0 0 0 0 0
"north" 0 0 0 0 0 0 0 0 0 0 0 0.323974082073434 0 0 0 0 0.165425971877585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Now" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0.0723065798987708 0 0.0219563069491711 0 0 0.06265664160401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042247570764681 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0490677134445535 0 0 0 0 0 0 0
"objections" 0 0 0 0.303030303030303 0 0 0 0 0 0 0 0 0 0.13869625520111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0515995872033024 0 0.053248136315229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.121728545343883 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0466417910447761 0 0 0 0
"Operation" 0 0 0 0 0.088809946714032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0503018108651912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0800640512409928 0 0.0515995872033024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0788022064617809 0 0 0 0 0.103039670273055
"opposite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.201207243460765 0.17921146953405 0.0515995872033024 0 0 0 0 0 0 0 0 0 0.0520833333333333 0.0424088210347752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"overruling" 0 0 0 0 0 0 0.157232704402516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0153421294875729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.127226463104326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.237529691211401 0 0 0.510204081632653 0 0 0 0.0788022064617809 0 0 0 0 0
"owing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0153421294875729 0 0 0 0 0 0 0 0 0 0 0.0255623721881391 0 0 0.0561482313307131 0 0 0 0 0 0 0 0 0 0.0533049040511727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.209095661265029 0 0 0
"perfectly" 0 0 0 0 0 0 0 0 0 0 0 0.0539956803455724 0 0 0 0 0 0 0 0.208768267223382 0 0 0 0.0941619585687382 0.0109781534745856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0.12970168612192 0 0 0 0 0 0 0 0.0490677134445535 0 0 0 0 0.0865800865800866 0 0
"Performance" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0330141961043249 0 0 0 0 0 0 0 0 0.317604355716878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pistol" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.425985090521832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pleadings" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.13869625520111 0 0 0.0827129859387924 0.258397932816537 0 0 0 0 0 0 0 0 0.0153421294875729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424088210347752 0 0.0400320256204964 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0.116822429906542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"possible" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219563069491711 0 0.0153421294875729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0677048070412999 0 0 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0.237529691211401 0.384615384615385 0 0 0 0 0 0 0 0 0 0 0.0515198351365276
"pounds" 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0153421294875729 0.25062656641604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042247570764681 0 0 0 0 0 0 0 0 0 0 0.146842878120411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Pr" 0 0 0.142247510668563 0 0 0 0 0 0 0 0.104493207941484 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0548907673729279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"procure" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.154798761609907 0 0 0 0 0 0.0255623721881391 0 0 0 0.15625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0522739153162572 0 0 0
"really" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0515995872033024 0 0.106496272630458 0 0 0 0 0 0 0 0.0520833333333333 0 0 0.120096076861489 0 0 0 0 0.156494522691706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"relates" 0 0.1 0 0 0.088809946714032 0 0 0 0 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0.0219563069491711 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0330141961043249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116822429906542 0 0 0 0 0 0 0 0.128865979381443 0 0 0 0 0 0 0 0 0 0
"Relief" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0660283922086497 0 0 0 0 0 0 0 0 0.136116152450091 0 0 0.0533049040511727 0 0 0.304878048780488 0 0 0 0 0 0.12970168612192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"representation" 0 0 0 0 0 0 0 0 0 0 0.104493207941484 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0658689208475134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0400320256204964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"resided" 0 0 0 0 0 0 0.314465408805031 0 0 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0.0306842589751458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0520833333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.163132137030995 0 0 0 0 0 0 0.0490677134445535 0 0 0 0 0 0 0
"resident" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08424599831508 0.0306842589751458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.168990283058724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.147058823529412 0
"responsible" 0 0.1 0 0 0 0 0 0 0 0 0 0.107991360691145 0 0 0 0 0 0.258397932816537 0 0 0 0 0 0 0 0 0.0153421294875729 0 0 0.0503018108651912 0 0 0 0 0 0 0 0.0255623721881391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.355871886120996 0 0 0 0 0 0 0 0
"rest" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109781534745856 0 0.0153421294875729 0 0 0 0 0 0 0 0 0 0 0 0.0330141961043249 0 0 0.0520833333333333 0.0424088210347752 0 0.0400320256204964 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0466417910447761 0 0 0 0
"REVERSE" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08424599831508 0.0153421294875729 0.06265664160401 0.1085776330076 0 0 0.0515995872033024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.128865979381443 0 0 0.0490677134445535 0.107758620689655 0 0 0 0 0 0
"Review" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0153421294875729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0520833333333333 0 0 0 0 0 0 0 0 0 0 0 0 0.146842878120411 0 0 0 0 0 0 0 0.237529691211401 0 0.128865979381443 0 0.355871886120996 0 0 0.0788022064617809 0.0466417910447761 0 0 0 0
"S" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.217155266015201 0 0 0 0 0 0 0 0 0 0.0330141961043249 0 0.0561482313307131 0 0 0 0 0 0 0 0 0 0 0 0 0 0.440528634361233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0515198351365276
"seal" 0 0 0 0 0 0 0 0 0 0.396039603960396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0533049040511727 0 0 0 0 0 0 0 0 0 0.65252854812398 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0
"served" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0.0920527769254373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.147058823529412 0
"Statement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219563069491711 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0330141961043249 0.153609831029186 0 0 0 0.042247570764681 0 0 0.0515995872033024 0.0453720508166969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0515198351365276
"surviving" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0329344604237567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.196270853778214 0 0 0 0 0 0 0
"taxation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.50125313283208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tendered" 0 0 0 0 0 0 0 0 0 0 0.104493207941484 0 0 0.554785020804438 0 0 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0.0503018108651912 0 0 0 0 0 0 0 0 0.0330141961043249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"to-wit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.13869625520111 0 0 0 0 0 0 0 0 0.0723065798987708 0 0 0 0.0306842589751458 0 0 0 0 0.0515995872033024 0 0 0 0 0 0 0.0330141961043249 0 0 0 0 0 0 0 0 0.0907441016333938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"town" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.375 0.0766871165644172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0 0.163132137030995 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tree" 0 0 0 0 0 0 0 0 0 0 0 0.215982721382289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.132056784417299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"VI" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0306842589751458 0 0 0.201207243460765 0.17921146953405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"VII" 0 0 0 0 0.266429840142096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613685179502915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.126103404791929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Wallace^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.661703887510339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"widow" 0 0 0 0 0.355239786856128 0 0.157232704402516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0329344604237567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"WRIT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08424599831508 0.0153421294875729 0.06265664160401 0.1085776330076 0 0 0.0515995872033024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.128865979381443 0 0 0.0490677134445535 0.107758620689655 0 0 0 0 0 0
"written" 0 0 0 0 0 0 0.157232704402516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.180831826401447 0 0 0 0 0 0 0 0 0 0 0 0.0800640512409928 0 0.0515995872033024 0 0 0 0.0533049040511727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.21551724137931 0 0 0 0 0 0
"able" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109781534745856 0 0.0153421294875729 0.06265664160401 0 0 0 0 0 0 0 0 0 0.0255623721881391 0.0330141961043249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.128865979381443 0 0 0 0 0 0 0 0 0 0.0515198351365276
"absence" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.13869625520111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0511247443762781 0 0 0 0 0 0.042247570764681 0 0 0 0 0 0 0.0533049040511727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0932835820895522 0 0 0 0
"acted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0306842589751458 0 0 0 0 0 0 0.159744408945687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0.140056022408964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adjoin" 0 0 0 0 0 0 0 0 0 0 0 0.0539956803455724 0 0 0 0 0 0 0 0.208768267223382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.165070980521624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"administration" 0 0 0 0 0.266429840142096 0 0 0 0.746268656716418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agree" 0 0 0.42674253200569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109781534745856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0515995872033024 0.0907441016333938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"allowing" 0 0 0 0 0.177619893428064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0153421294875729 0 0 0 0 0 0 0 0 0 0 0.0255623721881391 0 0 0 0 0.0424088210347752 0 0.0400320256204964 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anything" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.258397932816537 0 0 0 0 0 0 0 0 0 0 0 0.0503018108651912 0 0 0 0 0.0733137829912024 0 0 0.0511247443762781 0 0 0 0 0.0424088210347752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0466417910447761 0 0 0 0
"arrangement" 0 0 0 0 0 0 0 0 0 0 0 0.0539956803455724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0306842589751458 0 0 0 0 0 0 0 0 0 0 0.0511247443762781 0 0 0 0 0.0424088210347752 0 0 0 0 0.0453720508166969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ascertain" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.121728545343883 0.51150895140665 0 0 0 0.116822429906542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104547830632514 0 0 0
"asserting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15625 0 0 0 0 0 0.0453720508166969 0 0 0.0533049040511727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0490677134445535 0 0 0 0 0 0 0
"assets" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.516795865633075 0 0 0 0 0.216919739696312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.112296462661426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Bainbridge" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Banister" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.754310344827586 0 0 0 0 0 0
"battery" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.212992545260916 0 0 0 0 0 0 0 0.104166666666667 0 0.042247570764681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Beeler" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.13414634146341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bills" 0 0 0 0 0 0 0 0.155038759689922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0153421294875729 0 0 0 0 0.0515995872033024 0 0 0 0 0 0 0.0330141961043249 0 0.0561482313307131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103039670273055
"child" 0 0 0 0 0.177619893428064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109781534745856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104166666666667 0 0 0 0 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Co" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109781534745856 0 0.0920527769254373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"code" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613685179502915 0.18796992481203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"concerning" 0 0 0 0 0.088809946714032 0 0 0 0 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153609831029186 0 0 0 0.042247570764681 0 0 0 0 0 0 0 0.0608642726719416 0 0 0 0.126103404791929 0 0 0 0 0 0 0 0 0 0.510204081632653 0 0 0 0 0 0 0 0 0
"Construction" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109781534745856 0 0 0 0 0.0503018108651912 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042247570764681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14720314033366 0 0.0788022064617809 0 0 0 0 0
"contracts" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0460263884627186 0 0 0 0 0 0 0 0 0 0 0 0.0330141961043249 0 0 0 0.0424088210347752 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0.140056022408964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"created" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0329344604237567 0 0 0.06265664160401 0 0 0 0 0 0 0 0 0 0.0511247443762781 0 0 0 0 0 0 0 0.0677048070412999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"declarations" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.159744408945687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.186567164179104 0 0 0 0
"dedimus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.372736954206603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"defect" 0 0 0 0 0 0 0 0 0 0 0 0 0.194552529182879 0 0 0 0 0 0 0 0.212089077412513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0330141961043249 0 0 0 0 0 0 0 0 0 0.0500250125062531 0.156494522691706 0 0 0 0 0 0 0 0 0 0 0 0 0.237529691211401 0 0 0 0 0 0 0 0 0 0 0 0
"delivery" 0 0 0 0 0 0 0 0.155038759689922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0460263884627186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.154559505409583
